task,method,seed,alpha_factor,lambda_pressure_factor,beta_factor,gamma_uniformity,epsilon_pressure_rel,epsilon_force_factor,epsilon_std_factor,axial_ratio_factor,transverse_ratio_factor,stencil_factor,first_stage_iterations,first_stage_factor,cap,optimizer,gtol,c1,c2,maxcor,maxls,ftol,maxfun,learning_rate,beta1,beta2,adam_epsilon,learning_rate_end_ratio,schedule,weight_decay,section,parameter,parameter_value,run_id,phase_content_id,initial_phase_content_id,objective_n_m,initial_objective_final_stage_n_m,terminal_gradient_l2,terminal_gradient_inf,relative_gradient_l2,initial_gradient_l2,native_success,native_status,native_message,raw_gtol_met,legacy_reporting_threshold_met,iterations,evaluations,solve_wall_s,initialization_s,objective_setup_s,actual_config_json,stages_json,cache_status,stationarity_scope,same_objective_optimizer_control,surrogate_residual_n,weighted_curvature_n_m,target_pressure_pa,command_cosine_to_fixed_GFE,field_cosine_to_fixed_GFE,fixed_reference_run_id,fixed_reference_phase_content_id,mechanics_evaluated,all_roots,all_locally_restoring,worst_displacement_a,minimum_stiffness_n_m,timing_comparison_eligible,timing_note,evidence_mode,common_nominal_loss_std_n_m,local_loss_std_n_m
Triple,GFE,260869,0.1,1.0,1.0,1.0,0.001,0.1,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"0.1,0.1",00000000000004930419619f4475,000000000000080f4e7ed194e1a228ab,000000000000080f2d7b5efbd5a31fd5,-0.05187451192768031,0.05682320572101247,3.8827940348061776e-08,9.444477924178748e-09,1.3134627797979414e-06,0.029561507905107847,True,0,Optimization terminated successfully.,True,True,1843,1936,7.295398300004308,9.410000347997993e-05,0.0172244999994291,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011261184343278493, ""epsilon_force_multiplier"": 0.1, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-09, ""uniformity_epsilon"": 0.0005630592171639246, ""iterations"": 250, ""evaluations"": 294, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.028403448968359425, ""terminal_gradient_l2"": 0.01515668116309786, ""terminal_gradient_inf"": 0.004173335533321288}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139258e-09, ""uniformity_epsilon"": 0.00011261184343278493, ""iterations"": 1593, ""evaluations"": 1642, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.05187451192768031, ""terminal_gradient_l2"": 3.8827940348061776e-08, ""terminal_gradient_inf"": 9.444477924178748e-09}]",computed,"original loss, reduced gauge, raw SI units",True,5.206535747221029e-06,,,0.9021664997794447,0.9411119318329052,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.5694409254524908,0.0013516989854918413,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.004711611253269859,1.7976126185990736e-06
Triple,GFE,260869,0.1,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"0.1,1",0000000000000493adbb806b4477,000000000000080f152049c9ac36234c,000000000000080f2d7b5efbd5a31fd5,-0.051877995767786275,0.05681973217420964,3.120222162121132e-08,9.858889812034343e-09,1.0555017804604092e-06,0.029561505436401,True,0,Optimization terminated successfully.,True,True,1961,2059,7.740220499996212,0.00013190000026952475,0.020624299999326468,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011261184343278493, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005630592171639246, ""iterations"": 250, ""evaluations"": 295, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.027518496996813347, ""terminal_gradient_l2"": 0.015479922001247332, ""terminal_gradient_inf"": 0.00427165832646158}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011261184343278493, ""iterations"": 1711, ""evaluations"": 1764, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.051877995767786275, ""terminal_gradient_l2"": 3.120222162121132e-08, ""terminal_gradient_inf"": 9.858889812034343e-09}]",computed,"original loss, reduced gauge, raw SI units",True,5.206526699052475e-06,,,0.9021674500315683,0.9411121788285792,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.5694465842419028,0.001351697227697002,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.004711601309988968,1.797588197612308e-06
Triple,GFE,260869,0.1,1.0,1.0,1.0,0.001,10.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"0.1,10",0000000000000494e3ba23f7519a,000000000000080fcade8ad539822469,000000000000080f2d7b5efbd5a31fd5,-0.05191206242243751,0.05678669171531122,3.192040321949284e-08,9.999188279574159e-09,1.0798052172403312e-06,0.029561260410532312,True,0,Optimization terminated successfully.,True,True,1969,2064,7.163197400004719,9.729999874252826e-05,0.01778080000076443,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011261184343278493, ""epsilon_force_multiplier"": 10.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-07, ""uniformity_epsilon"": 0.0005630592171639246, ""iterations"": 250, ""evaluations"": 298, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02962147941886166, ""terminal_gradient_l2"": 0.018865233398561134, ""terminal_gradient_inf"": 0.007639926694054974}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-07, ""uniformity_epsilon"": 0.00011261184343278493, ""iterations"": 1719, ""evaluations"": 1766, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.05191206242243751, ""terminal_gradient_l2"": 3.192040321949284e-08, ""terminal_gradient_inf"": 9.999188279574159e-09}]",computed,"original loss, reduced gauge, raw SI units",True,5.206748318378638e-06,,,0.9021634770644279,0.9411081932943522,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.5696750961045198,0.0013519485262651432,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.004708777994612132,1.793656036348854e-06
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,0.1,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"1,0.1",00000000000004932ba2faec4477,000000000000080fefce15df5aac19e8,000000000000080f2d7b5efbd5a31fd5,-0.049641882384681334,0.0603785490444656,4.200665668556586e-08,9.322856790883944e-09,1.3990499825447486e-06,0.030025129344671057,True,0,Optimization terminated successfully.,True,True,3397,3526,12.392449299994041,0.00010140000085812062,0.020039800001541153,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 0.1, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-09, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 294, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02449226197574569, ""terminal_gradient_l2"": 0.012715439402206897, ""terminal_gradient_inf"": 0.004331254872770533}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139258e-09, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 3147, ""evaluations"": 3232, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049641882384681334, ""terminal_gradient_l2"": 4.200665668556586e-08, ""terminal_gradient_inf"": 9.322856790883944e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.3498435996244973e-09,,,0.9999989985176196,0.9999994386485518,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4631097423127537,0.0013171293033783027,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.3846037315130176e-06,3.606076202539858e-06
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"1,1",000000000000049382001b184479,000000000000080f5c41bca175fe30e1,000000000000080f2d7b5efbd5a31fd5,-0.049648932268539954,0.06034381339039492,3.307155120464556e-08,9.894782154094378e-09,1.1014633748299583e-06,0.030025102931589602,True,0,Optimization terminated successfully.,True,True,2777,2871,9.424814900005003,8.670000534038991e-05,0.026139999987208284,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 288, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.024506645236742886, ""terminal_gradient_l2"": 0.01752334601898978, ""terminal_gradient_inf"": 0.004209316855187494}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2527, ""evaluations"": 2583, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049648932268539954, ""terminal_gradient_l2"": 3.307155120464556e-08, ""terminal_gradient_inf"": 9.894782154094378e-09}]",reused,"original loss, reduced gauge, raw SI units",True,1.3345442864029888e-08,,,1.0,0.9999999999999994,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.45796753839851656,0.001312184169728167,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.618937673684308e-06,3.618937673684308e-06
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,10.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"1,10",00000000000004942a99b8ea519c,000000000000080f2f50cbdf5e2d0ff3,000000000000080f2d7b5efbd5a31fd5,-0.04971520933494229,0.060013390372198626,3.032654472970127e-08,8.565137219096366e-09,1.0101278424722984e-06,0.030022481763770353,True,0,Optimization terminated successfully.,True,True,2228,2325,9.161581100008334,0.00011059999815188348,0.02118779999727849,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 10.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-07, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 297, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.029063684513440435, ""terminal_gradient_l2"": 0.009209956490093188, ""terminal_gradient_inf"": 0.004507200801529051}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-07, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 1978, ""evaluations"": 2028, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04971520933494229, ""terminal_gradient_l2"": 3.032654472970127e-08, ""terminal_gradient_inf"": 8.565137219096366e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.2108564843439386e-07,,,0.999920309603632,0.9999557745539829,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4088275480836314,0.0012718004120296866,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.3351886681174426e-05,3.735933133876952e-06
Triple,GFE,260869,10.0,1.0,1.0,1.0,0.001,0.1,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"10,0.1",00000000000004940b6854004461,000000000000080f2f85d6a92cc3180b,000000000000080f2d7b5efbd5a31fd5,-0.049641164718481304,0.09612406308673364,3.9029172112626735e-08,7.015636358112472e-09,1.0859936986614858e-06,0.03593867272041372,True,0,Optimization terminated successfully.,True,True,15429,15947,56.37943409998843,0.00011399999493733048,0.015245200003846548,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 30000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011514261314804194, ""epsilon_force_multiplier"": 0.1, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-09, ""uniformity_epsilon"": 0.0005757130657402098, ""iterations"": 250, ""evaluations"": 283, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.027272715980581553, ""terminal_gradient_l2"": 0.011234713123570512, ""terminal_gradient_inf"": 0.003064744165460714}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139258e-09, ""uniformity_epsilon"": 0.00011514261314804195, ""iterations"": 15179, ""evaluations"": 15664, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049641164718481304, ""terminal_gradient_l2"": 3.9029172112626735e-08, ""terminal_gradient_inf"": 7.015636358112472e-09}]",computed,"original loss, reduced gauge, raw SI units",True,9.368998693261996e-11,,,0.7693335281406243,0.8491580770684544,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.463622346285172,0.0013186572495646933,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.6684953926072806e-06,3.683707281861393e-06
Triple,GFE,260869,10.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"10,1",0000000000000494a2cab5f44463,000000000000080f9c6ea37a7b68116c,000000000000080f2d7b5efbd5a31fd5,-0.049641791508478146,0.09577668847082439,8.899290230053392e-08,1.934645125611906e-08,2.4762689235974e-06,0.035938302763679424,False,2,Desired error not necessarily achieved due to precision loss.,False,True,3676,3858,14.001133000012487,0.0001554000045871362,0.017774899999494664,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 30000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011514261314804194, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005757130657402098, ""iterations"": 250, ""evaluations"": 285, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02644684400004871, ""terminal_gradient_l2"": 0.011917621243627819, ""terminal_gradient_inf"": 0.003066405012385043}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011514261314804195, ""iterations"": 3426, ""evaluations"": 3573, ""success"": false, ""status"": 2, ""message"": ""Desired error not necessarily achieved due to precision loss."", ""terminal_value"": -0.049641791508478146, ""terminal_gradient_l2"": 8.899290230053392e-08, ""terminal_gradient_inf"": 1.934645125611906e-08}]",computed,"original loss, reduced gauge, raw SI units",True,9.365450106041112e-10,,,0.7693536725573804,0.8491747832871077,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4631657450155839,0.001317314315691457,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.550380875835087e-06,3.684606587382044e-06
Triple,GFE,260869,10.0,1.0,1.0,1.0,0.001,10.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"10,10",00000000000004958305dc1751b6,000000000000080fb47bf0cfef802343,000000000000080f2d7b5efbd5a31fd5,-0.049648031729459086,0.09247066750072555,3.642589767836933e-08,8.507030489766614e-09,1.0146037756716938e-06,0.03590159878348023,True,0,Optimization terminated successfully.,True,True,2158,2238,8.18165329999465,9.48999950196594e-05,0.01535469999362249,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 30000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011514261314804194, ""epsilon_force_multiplier"": 10.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-07, ""uniformity_epsilon"": 0.0005757130657402098, ""iterations"": 250, ""evaluations"": 291, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.028890866792416904, ""terminal_gradient_l2"": 0.01600541159704036, ""terminal_gradient_inf"": 0.0050481799821828705}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-07, ""uniformity_epsilon"": 0.00011514261314804195, ""iterations"": 1908, ""evaluations"": 1947, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049648031729459086, ""terminal_gradient_l2"": 3.642589767836933e-08, ""terminal_gradient_inf"": 8.507030489766614e-09}]",computed,"original loss, reduced gauge, raw SI units",True,9.330971947968409e-09,,,0.7695642505259189,0.8493482908086214,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.45865537093254066,0.0013138336030218763,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.5144486871939514e-06,3.6924301140674774e-06
Single,GFE,260828,1.0,1.0,1.0,1.0,0.001,1.0,1.0,0.1,1.0,1.0,250,0.05,10000,L-BFGS-B,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,axial_ratio_factor,0.1,0000000000000497eb65df0c1764,000000000000080f912760c400de15b4,000000000000080f897ccb5ce6f61803,-0.0815776424850523,-0.00016139117928129357,1.865201778065123e-08,7.0746846472092564e-09,2.9808161709165274e-05,0.0006257352587736464,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,True,True,34,40,0.004322399996453896,9.549999958835542e-05,0.005970600002910942,"{""alpha_per_m"": 10.0, ""beta_n_per_m_pa"": 0.0, ""curvature_weight"": [[1.4285714285714286, 0.0, 0.0], [0.0, 1.4285714285714286, 0.0], [0.0, 0.0, 0.14285714285714288]], ""h_m"": 0.0005, ""force_target_n"": [0.0, 0.0, 1.1142852793561358e-06]}","[{""stage"": 0, ""cap"": 10000, ""force_epsilon"": 0.0, ""uniformity_epsilon"": 0.0, ""iterations"": 34, ""evaluations"": 40, ""success"": true, ""status"": 0, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""terminal_value"": -0.0815776424850523, ""terminal_gradient_l2"": 1.865201778065123e-08, ""terminal_gradient_inf"": 7.0746846472092564e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.7204042828850562e-06,0.0815948465278813,0.00538177852441592,0.9998554698084182,0.9999411152635043,0000000000000497820ea2851766,000000000000080f98b9c37edcbb222a,True,True,True,0.1979188461776837,0.0021394086264959,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,,
Single,GFE,260828,1.0,1.0,1.0,1.0,0.001,1.0,1.0,0.3,1.0,1.0,250,0.05,10000,L-BFGS-B,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,axial_ratio_factor,0.3,000000000000049767183bce1dca,000000000000080fb9ffcb23286b1971,000000000000080f897ccb5ce6f61803,-0.07504294457926071,-0.00014019734131608268,9.167147583631328e-09,3.833432329834606e-09,1.5975505674242312e-05,0.0005738251902981536,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,True,True,35,43,0.004761399992275983,0.00011029999586753547,0.005131999991135672,"{""alpha_per_m"": 10.0, ""beta_n_per_m_pa"": 0.0, ""curvature_weight"": [[1.3043478260869565, 0.0, 0.0], [0.0, 1.3043478260869565, 0.0], [0.0, 0.0, 0.391304347826087]], ""h_m"": 0.0005, ""force_target_n"": [0.0, 0.0, 1.1142852793561358e-06]}","[{""stage"": 0, ""cap"": 10000, ""force_epsilon"": 0.0, ""uniformity_epsilon"": 0.0, ""iterations"": 35, ""evaluations"": 43, ""success"": true, ""status"": 0, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""terminal_value"": -0.07504294457926071, ""terminal_gradient_l2"": 9.167147583631328e-09, ""terminal_gradient_inf"": 3.833432329834606e-09}]",computed,"original loss, reduced gauge, raw SI units",True,1.6661897927795084e-06,0.07505960647718855,0.004613426463589663,0.9999173540655324,0.9999667494079344,0000000000000497820ea2851766,000000000000080f98b9c37edcbb222a,True,True,True,0.15702834236068886,0.0021970530468474387,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,,
