task,method,seed,alpha_factor,lambda_pressure_factor,beta_factor,gamma_uniformity,epsilon_pressure_rel,epsilon_force_factor,epsilon_std_factor,axial_ratio_factor,transverse_ratio_factor,stencil_factor,first_stage_iterations,first_stage_factor,cap,optimizer,gtol,c1,c2,maxcor,maxls,ftol,maxfun,learning_rate,beta1,beta2,adam_epsilon,learning_rate_end_ratio,schedule,weight_decay,section,parameter,parameter_value,run_id,phase_content_id,initial_phase_content_id,objective_n_m,initial_objective_final_stage_n_m,terminal_gradient_l2,terminal_gradient_inf,relative_gradient_l2,initial_gradient_l2,native_success,native_status,native_message,raw_gtol_met,legacy_reporting_threshold_met,iterations,evaluations,solve_wall_s,initialization_s,objective_setup_s,actual_config_json,stages_json,cache_status,stationarity_scope,same_objective_optimizer_control,surrogate_residual_n,weighted_curvature_n_m,target_pressure_pa,command_cosine_to_fixed_GFE,field_cosine_to_fixed_GFE,fixed_reference_run_id,fixed_reference_phase_content_id,mechanics_evaluated,all_roots,all_locally_restoring,worst_displacement_a,minimum_stiffness_n_m,timing_comparison_eligible,timing_note,evidence_mode,common_nominal_loss_std_n_m,local_loss_std_n_m,worst_displacement_m
Triple,GFE,260869,0.03,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,0.03,0000000000000494e0958f684aee,000000000000080ff210d66ecaa30aad,000000000000080f2d7b5efbd5a31fd5,-0.052810934672518,0.0565457853657505,2.4977000826829348e-08,1.0366501382035966e-08,8.459100795657003e-07,0.0295267800091149,False,2,Desired error not necessarily achieved due to precision loss.,False,True,1628,1788,6.877622500003781,0.0001042999938363,0.0226582999894162,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 90.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011260916610895491, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005630458305447746, ""iterations"": 250, ""evaluations"": 300, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.031062134077460227, ""terminal_gradient_l2"": 0.019583564411447426, ""terminal_gradient_inf"": 0.006364304707035114}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011260916610895491, ""iterations"": 1378, ""evaluations"": 1488, ""success"": false, ""status"": 2, ""message"": ""Desired error not necessarily achieved due to precision loss."", ""terminal_value"": -0.052810934672518, ""terminal_gradient_l2"": 2.4977000826829348e-08, ""terminal_gradient_inf"": 1.0366501382035966e-08}]",computed,"original loss, reduced gauge, raw SI units",True,6.234429789160177e-06,,,0.8968662298337347,0.937324963842416,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.7042803523471364,0.0013680885941597,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.005112860177761,3.6196128127520224e-08,0.0011077822290256386
Triple,GFE,260869,0.1,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,0.1,0000000000000493adbb806b4477,000000000000080f152049c9ac36234c,000000000000080f2d7b5efbd5a31fd5,-0.0518779957677862,0.0568197321742096,3.120222162121132e-08,9.858889812034343e-09,1.0555017804604092e-06,0.029561505436401,True,0,Optimization terminated successfully.,True,True,1961,2059,7.740220499996212,0.0001319000002695,0.0206242999993264,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011261184343278493, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005630592171639246, ""iterations"": 250, ""evaluations"": 295, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.027518496996813347, ""terminal_gradient_l2"": 0.015479922001247332, ""terminal_gradient_inf"": 0.00427165832646158}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011261184343278493, ""iterations"": 1711, ""evaluations"": 1764, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.051877995767786275, ""terminal_gradient_l2"": 3.120222162121132e-08, ""terminal_gradient_inf"": 9.858889812034343e-09}]",computed,"original loss, reduced gauge, raw SI units",True,5.206526699052475e-06,,,0.9021674500315684,0.9411121788285792,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.5694465842419028,0.001351697227697,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.0047116013099889,1.797588197612308e-06,0.0010201402797572368
Triple,GFE,260869,0.3,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,0.3,00000000000004937842a4ae4b07,000000000000080fa63a5dccd6a61e91,000000000000080f2d7b5efbd5a31fd5,-0.0502058055631466,0.0576025553971878,3.793262941555745e-08,9.309747315628993e-09,1.2788376471341592e-06,0.0296618022628309,True,0,Optimization terminated successfully.,True,True,2221,2328,9.041064099990765,0.0001032000000122,0.0189478999964194,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 900.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011262068546755537, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005631034273377768, ""iterations"": 250, ""evaluations"": 306, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02666579379651732, ""terminal_gradient_l2"": 0.015173742908910536, ""terminal_gradient_inf"": 0.005220921618800154}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011262068546755537, ""iterations"": 1971, ""evaluations"": 2022, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.05020580556314663, ""terminal_gradient_l2"": 3.7932629415557445e-08, ""terminal_gradient_inf"": 9.309747315628991e-09}]",computed,"original loss, reduced gauge, raw SI units",True,2.0138226833794897e-06,,,0.984794005905536,0.9912219193831776,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.781279398563029,0.0013097401649306,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.0012795536185392,6.216618516644154e-06,0.0005078316090659688
Triple,GFE,260869,1.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,1.0,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,000000000000080f2d7b5efbd5a31fd5,-0.0496489322685399,0.0603438133903949,3.307155120464556e-08,9.894782154094378e-09,1.1014633748299583e-06,0.0300251029315896,True,0,Optimization terminated successfully.,True,True,2777,2871,9.424814900005003,8.670000534038991e-05,0.0261399999872082,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011266553940494833, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005633276970247417, ""iterations"": 250, ""evaluations"": 288, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.024506645236742886, ""terminal_gradient_l2"": 0.01752334601898978, ""terminal_gradient_inf"": 0.004209316855187494}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011266553940494834, ""iterations"": 2527, ""evaluations"": 2583, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049648932268539954, ""terminal_gradient_l2"": 3.307155120464556e-08, ""terminal_gradient_inf"": 9.894782154094378e-09}]",reused,"original loss, reduced gauge, raw SI units",True,1.3345442864029888e-08,,,1.0,0.9999999999999994,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4579675383985165,0.0013121841697281,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.618937673684308e-06,3.618937673684308e-06,0.00029767889995903574
Triple,GFE,260869,10.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,10.0,0000000000000494a2cab5f44463,000000000000080f9c6ea37a7b68116c,000000000000080f2d7b5efbd5a31fd5,-0.0496417915084781,0.0957766884708243,8.899290230053393e-08,1.934645125611906e-08,2.4762689235974e-06,0.0359383027636794,False,2,Desired error not necessarily achieved due to precision loss.,False,True,3676,3858,14.001133000012487,0.0001554000045871,0.0177748999994946,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 30000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011514261314804194, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005757130657402098, ""iterations"": 250, ""evaluations"": 285, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02644684400004871, ""terminal_gradient_l2"": 0.011917621243627819, ""terminal_gradient_inf"": 0.003066405012385043}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011514261314804195, ""iterations"": 3426, ""evaluations"": 3573, ""success"": false, ""status"": 2, ""message"": ""Desired error not necessarily achieved due to precision loss."", ""terminal_value"": -0.049641791508478146, ""terminal_gradient_l2"": 8.899290230053392e-08, ""terminal_gradient_inf"": 1.934645125611906e-08}]",computed,"original loss, reduced gauge, raw SI units",True,9.36545010604111e-10,,,0.7693536725573804,0.8491747832871077,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4631657450155839,0.0013173143156914,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.550380875835087e-06,3.684606587382044e-06,0.0003010577342601295
Triple,GFE,260869,100.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,100.0,00000000000004950b56d109447d,000000000000080fa77742e1f63d2862,000000000000080f2d7b5efbd5a31fd5,-0.049641234258215,0.4611488097540372,3.498534808409614e-08,6.295827740751965e-09,3.295221919546448e-07,0.1061699300935443,True,0,Optimization terminated successfully.,True,True,8797,9087,36.21346359999734,0.0001072000013664,0.0216392000002088,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.025146385134119934, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0012573192567059968, ""iterations"": 250, ""evaluations"": 280, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.03239275985414735, ""terminal_gradient_l2"": 0.05771366056124428, ""terminal_gradient_inf"": 0.014542729513131025}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00025146385134119936, ""iterations"": 8547, ""evaluations"": 8807, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04964123425821504, ""terminal_gradient_l2"": 3.498534808409614e-08, ""terminal_gradient_inf"": 6.295827740751965e-09}]",computed,"original loss, reduced gauge, raw SI units",True,9.345256581664224e-11,,,0.769340374129518,0.849164986118194,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.463637905571604,0.0013186054001445,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,8.018071697581979e-06,8.033260607162085e-06,0.00030136463862154257
Triple,GFE,260869,3.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,3.0,0000000000000493088e093b4b0d,000000000000080fa79a0bcb65210a32,000000000000080f2d7b5efbd5a31fd5,-0.0496434372668293,0.068187754042132,4.90379379077771e-08,9.212913495603631e-09,1.573782117047756e-06,0.0311592928757933,True,0,Optimization terminated successfully.,True,True,2756,2844,11.186794900000676,0.0001040999923134,0.015388100000564,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 9000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.01129126377938887, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005645631889694435, ""iterations"": 250, ""evaluations"": 287, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.02183500176370952, ""terminal_gradient_l2"": 0.02006314660740941, ""terminal_gradient_inf"": 0.006825102283574622}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011291263779388871, ""iterations"": 2506, ""evaluations"": 2557, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.04964343726682937, ""terminal_gradient_l2"": 4.90379379077771e-08, ""terminal_gradient_inf"": 9.21291349560363e-09}]",computed,"original loss, reduced gauge, raw SI units",True,3.204600846660463e-09,,,0.7694104753835892,0.8492211599408193,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4619810561501663,0.0013185220245726,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,3.28969499202474e-06,3.615485220479585e-06,0.0003002876864976081
Triple,GFE,260869,30.0,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,continuous,alpha_factor,30.0,000000000000049400274a944af9,000000000000080f16267967a3601362,000000000000080f2d7b5efbd5a31fd5,-0.049641335628824,0.1756304355814132,2.7254432335496617e-08,7.234581282372502e-09,5.263956032755632e-07,0.0517755698677999,True,0,Optimization terminated successfully.,True,True,4366,4515,19.283096299986937,0.0001194999931612,0.0170188000047346,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 90000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.013190037137493992, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0006595018568746996, ""iterations"": 250, ""evaluations"": 279, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.03307564572407383, ""terminal_gradient_l2"": 0.014064590887736114, ""terminal_gradient_inf"": 0.00507638705586014}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00013190037137493992, ""iterations"": 4116, ""evaluations"": 4236, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.049641335628824, ""terminal_gradient_l2"": 2.7254432335496617e-08, ""terminal_gradient_inf"": 7.234581282372502e-09}]",computed,"original loss, reduced gauge, raw SI units",True,3.1154513794412886e-10,,,0.7693396708395999,0.8491632425654756,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,0.4635119903022544,0.0013183157419482,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,4.17033853248819e-06,4.219334767707705e-06,0.0003012827936964653
Triple,GFE,260869,0.1,1.0,1.0,1.0,0.001,0.1,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"0.1,0.1",00000000000004930419619f4475,000000000000080f4e7ed194e1a228ab,000000000000080f2d7b5efbd5a31fd5,-0.0518745119276803,0.0568232057210124,3.8827940348061776e-08,9.444477924178748e-09,1.3134627797979414e-06,0.0295615079051078,True,0,Optimization terminated successfully.,True,True,1843,1936,7.295398300004308,9.410000347997992e-05,0.0172244999994291,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011261184343278493, ""epsilon_force_multiplier"": 0.1, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-09, ""uniformity_epsilon"": 0.0005630592171639246, ""iterations"": 250, ""evaluations"": 294, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.028403448968359425, ""terminal_gradient_l2"": 0.01515668116309786, ""terminal_gradient_inf"": 0.004173335533321288}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139258e-09, ""uniformity_epsilon"": 0.00011261184343278493, ""iterations"": 1593, ""evaluations"": 1642, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.05187451192768031, ""terminal_gradient_l2"": 3.8827940348061776e-08, ""terminal_gradient_inf"": 9.444477924178748e-09}]",computed,"original loss, reduced gauge, raw SI units",True,5.206535747221029e-06,,,0.9021664997794449,0.9411119318329052,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.5694409254524908,0.0013516989854918,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.0047116112532698,1.7976126185990736e-06,0.001020136601544119
Triple,GFE,260869,0.1,1.0,1.0,1.0,0.001,1.0,1.0,1.0,1.0,1.0,250,0.05,30000,BFGS,1e-08,0.0001,0.9,10,40,0.0,1000000,0.03,0.9,0.999,1e-12,0.0001,cosine,0.0,interactions,alpha_x_epsilon_force,"0.1,1",0000000000000493adbb806b4477,000000000000080f152049c9ac36234c,000000000000080f2d7b5efbd5a31fd5,-0.0518779957677862,0.0568197321742096,3.120222162121132e-08,9.858889812034343e-09,1.0555017804604092e-06,0.029561505436401,True,0,Optimization terminated successfully.,True,True,1961,2059,7.740220499996212,0.0001319000002695,0.0206242999993264,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 300.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true, ""h_m"": 0.0005, ""initial_force_scale_n"": 1.2934929155139256e-06, ""initial_loss_std_scale_n_m"": 0.011261184343278493, ""epsilon_force_multiplier"": 1.0, ""epsilon_std_multiplier"": 1.0, ""smooth_scale_floor_activated"": false}","[{""stage"": 0, ""cap"": 250, ""force_epsilon"": 6.467464577569628e-08, ""uniformity_epsilon"": 0.0005630592171639246, ""iterations"": 250, ""evaluations"": 295, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""terminal_value"": -0.027518496996813347, ""terminal_gradient_l2"": 0.015479922001247332, ""terminal_gradient_inf"": 0.00427165832646158}, {""stage"": 1, ""cap"": 29750, ""force_epsilon"": 1.2934929155139256e-08, ""uniformity_epsilon"": 0.00011261184343278493, ""iterations"": 1711, ""evaluations"": 1764, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""terminal_value"": -0.051877995767786275, ""terminal_gradient_l2"": 3.120222162121132e-08, ""terminal_gradient_inf"": 9.858889812034343e-09}]",computed,"original loss, reduced gauge, raw SI units",True,5.206526699052475e-06,,,0.9021674500315684,0.9411121788285792,000000000000049382001b184479,000000000000080f5c41bca175fe30e1,True,True,True,1.5694465842419028,0.001351697227697,False,Co-scheduled sensitivity workers; use C7 serial timings for optimizer cost comparisons.,smoke,0.0047116013099889,1.797588197612308e-06,0.0010201402797572368
